Anchor_ID,Similarity_of_a,Similarity_of_b,Closer,True_Closer,Correctness_Score
848,0.5555365880330404,0.6877981821695963,b,b,0.13226159413655592
849,0.7200871308644613,0.44362467527389526,a,a,0.27646245559056604
850,0.7201431194941202,0.8122613430023193,b,b,0.09211822350819909
851,0.590296188990275,0.9312963883082072,b,b,0.34100019931793213
852,0.8268900314966837,0.5553527673085531,a,a,0.2715372641881306
853,0.671210527420044,0.5757391452789307,a,a,0.09547138214111328
854,0.5739935636520386,0.6790779829025269,b,b,0.10508441925048828
855,0.6711625258127848,0.7991237640380859,b,b,0.12796123822530114
856,0.7514559825261434,0.6804840564727783,a,a,0.07097192605336511
857,0.7256267070770264,0.8032751878102621,b,b,0.07764848073323571
858,0.7829453945159912,0.6719256242116293,a,a,0.11101977030436194
859,0.8101221323013306,0.46806566913922626,a,a,0.3420564631621043
860,0.6108725269635519,0.7948422034581503,b,b,0.1839696764945984
861,0.8828371365865072,0.5929005940755209,a,a,0.28993654251098633
862,0.7803873221079508,0.6840118567148844,a,a,0.0963754653930664
863,0.6975589593251547,0.5349026918411255,a,a,0.16265626748402917
864,0.5444869995117188,0.7902061939239502,b,b,0.24571919441223145
865,0.45469117164611816,0.7264563242594401,b,b,0.2717651526133219
866,0.5443688035011292,0.6814802090326945,b,b,0.1371114055315653
867,0.5535926024119059,0.7350271542867025,b,b,0.18143455187479662
868,0.6674730777740479,0.5525533755620321,a,a,0.11491970221201575
869,0.5507887999216715,0.8887525796890259,b,b,0.33796377976735437
870,0.5103208223978678,0.6589178045590719,b,b,0.1485969821612041
871,0.757823626200358,0.6485706567764282,a,a,0.10925296942392981
872,0.5252370834350586,0.7298579216003418,b,b,0.2046208381652832
873,0.7125957012176514,0.512686014175415,a,a,0.19990968704223633
874,0.5681933561960856,0.7049163579940796,b,b,0.13672300179799401
875,0.5383594036102295,0.6713058153788248,b,b,0.13294641176859534
876,0.7360018094380697,0.5225764115651449,a,a,0.2134253978729248
877,0.6213177442550659,0.7399966319402059,b,b,0.11867888768514001
878,0.5340862274169922,0.5325173735618591,a,a,0.0015688538551330566
879,0.6766120592753092,0.5993891557057699,a,a,0.07722290356953931
880,0.6919918060302734,0.7528909842173258,b,b,0.06089917818705237
881,0.5443768302599589,0.5957372983296713,b,b,0.051360468069712395
882,0.6329971551895142,0.8462352752685547,b,b,0.21323812007904053
883,0.7815407911936442,0.6321693261464437,a,a,0.14937146504720045
884,0.6036933461825053,0.6675396760304769,b,b,0.06384632984797167
885,0.6362379789352417,0.6722838083902994,b,b,0.03604582945505774
886,0.7085971832275391,0.6175084908803304,a,a,0.09108869234720862
887,0.5129559437433878,0.8684542973836263,b,b,0.3554983536402385
888,0.651278575261434,0.766265869140625,b,b,0.11498729387919104
889,0.5791290799776713,0.6629827817281088,b,b,0.08385370175043749
890,0.7030556201934814,0.8783315420150757,b,b,0.17527592182159424
891,0.6175427834192911,0.5177728335062662,a,a,0.0997699499130249
892,0.660494844118754,0.524466315905253,a,a,0.13602852821350098
893,0.69120987256368,0.5918745994567871,a,a,0.09933527310689294
894,0.7228457530339559,0.5742229620615641,a,a,0.14862279097239184
895,0.4387042721112569,0.7216523488362631,b,b,0.28294807672500616
896,0.6037386258443197,0.698159376780192,b,b,0.09442075093587232
897,0.35555917272965115,0.7960944970448812,b,b,0.44053532431523007
898,0.4513373573621114,0.6850571235020956,b,b,0.2337197661399842
899,0.6181740760803223,0.6233527064323425,b,a,0.005178630352020264
900,0.7212422688802084,0.6253963510195414,a,a,0.09584591786066698
901,0.5346553921699524,0.5978750785191854,b,b,0.06321968634923303
902,0.8455012639363607,0.7068281173706055,a,a,0.13867314656575525
903,0.5907552639643351,0.7066171169281006,b,b,0.1158618529637655
904,0.6451069911321005,0.6998282670974731,b,b,0.054721275965372684
905,0.7803680896759033,0.5114717682202657,a,a,0.2688963214556376
906,0.6690855026245117,0.8473663330078125,b,b,0.17828083038330078
907,0.6737624406814575,0.6198387940724691,a,a,0.05392364660898841
908,0.5790901978810629,0.86907430489858,b,b,0.2899841070175171
909,0.6991004149119059,0.7471703688303629,b,b,0.04806995391845703
910,0.49555110931396484,0.7695473035176595,b,b,0.2739961942036947
911,0.63319331407547,0.5742824077606201,a,a,0.058910906314849854
912,0.5716213385264078,0.828346053759257,b,b,0.2567247152328491
913,0.7721991936365763,0.5951434969902039,a,a,0.17705569664637244
914,0.6627257068951925,0.697529157002767,b,b,0.03480345010757446
915,0.7343090772628784,0.5968111356099447,a,a,0.13749794165293372
916,0.8190661668777466,0.6646490494410197,a,a,0.15441711743672693
917,0.510773499806722,0.648367702960968,b,b,0.13759420315424598
918,0.5968882242838541,0.8756071726481119,b,b,0.2787189483642578
919,0.564892848332723,0.7664989630381266,b,b,0.20160611470540357
920,0.8521610101064047,0.6241073211034139,a,a,0.22805368900299072
921,0.7097496589024862,0.6381721893946329,a,a,0.07157746950785326
922,0.6077915032704672,0.7374001344045004,b,b,0.1296086311340332
923,0.7832659880320231,0.6141096353530884,a,a,0.1691563526789347
924,0.7714977264404297,0.6486463944117228,a,a,0.1228513320287069
925,0.7922745943069458,0.7468147277832031,a,a,0.045459866523742676
926,0.7212862173716227,0.5778998533884684,a,a,0.1433863639831543
927,0.6645095149676005,0.6996963818868002,b,b,0.0351868669191997
928,0.7185723781585693,0.5505849719047546,a,a,0.1679874062538147
929,0.79307754834493,0.4963020980358124,a,a,0.29677545030911767
930,0.6238654454549154,0.7124893665313721,b,b,0.08862392107645667
931,0.6984232266743978,0.5835684140523275,a,a,0.11485481262207031
932,0.6880613168080648,0.688594381014506,b,b,0.0005330642064411695
933,0.5283905267715454,0.7188674211502075,b,b,0.1904768943786621
934,0.7557950417200724,0.5676491657892863,a,a,0.18814587593078613
935,0.5533018509546915,0.8593715031941732,b,b,0.3060696522394817
936,0.49796901146570843,0.6553883751233419,b,b,0.15741936365763348
937,0.8375728130340576,0.5084954500198364,a,a,0.3290773630142212
938,0.6764369010925293,0.5834484497706095,a,a,0.0929884513219198
939,0.5142568747202555,0.7394892772038778,b,b,0.2252324024836223
940,0.7485675811767578,0.5091172059377035,a,a,0.23945037523905432
941,0.5843249559402466,0.7807923158009847,b,b,0.19646735986073816
942,0.53792272011439,0.768139918645223,b,b,0.230217198530833
943,0.9262222448984782,0.6603897412618002,a,a,0.265832503636678
944,0.5622203548749288,0.8082278569539388,b,b,0.24600750207901
945,0.7709365288416544,0.4701441725095113,a,a,0.30079235633214313
946,0.731899619102478,0.8754959106445312,b,b,0.14359629154205322
947,0.6992518901824951,0.5545811454455057,a,a,0.14467074473698938
948,0.5918625593185425,0.6991402705510458,b,b,0.10727771123250329
949,0.5662227272987366,0.8363804817199707,b,b,0.27015775442123413
950,0.82233993212382,0.5651249885559082,a,a,0.25721494356791175
951,0.6732382774353027,0.8370143175125122,b,b,0.16377604007720947
952,0.8707470496495565,0.6099639336268107,a,a,0.26078311602274584
953,0.7023200194040934,0.5960616668065389,a,a,0.10625835259755445
954,0.8132811387379965,0.915672779083252,b,b,0.1023916403452555
955,0.6985673904418945,0.5232642491658529,a,a,0.17530314127604163
956,0.8010301987330118,0.5673075318336487,a,a,0.23372266689936316
957,0.7753537893295288,0.6098453601201376,a,a,0.16550842920939124
958,0.5372747977574667,0.7233637173970541,b,b,0.1860889196395874
959,0.5428382555643717,0.6639207998911539,b,b,0.12108254432678223
960,0.6603704690933228,0.857782244682312,b,b,0.19741177558898926
961,0.7966585556666056,0.6527253190676371,a,a,0.1439332365989685
962,0.6149112383524576,0.5907806754112244,a,a,0.02413056294123328
963,0.46755164861679077,0.6349907120068868,b,b,0.16743906339009607
964,0.39043672879536945,0.6831808884938558,b,b,0.2927441596984864
965,0.5621060132980347,0.7872567971547445,b,b,0.22515078385670984
966,0.702279249827067,0.5466499725977579,a,a,0.15562927722930908
967,0.5141394734382629,0.7501233418782552,b,b,0.2359838684399923
968,0.6559545993804932,0.6820410887400309,b,b,0.026086489359537723
969,0.5274339318275452,0.777916431427002,b,b,0.2504824995994568
970,0.7293624877929688,0.5072769721349081,a,a,0.22208551565806067
971,0.7526170412699381,0.5711959600448608,a,a,0.18142108122507727
972,0.6225774089495341,0.6160196860631307,a,a,0.006557722886403328
973,0.6307363708813986,0.8478100299835205,b,b,0.21707365910212195
974,0.539824644724528,0.6762493451436361,b,b,0.13642470041910815
975,0.6632586717605591,0.5275802413622538,a,a,0.1356784303983053
976,0.6759320894877116,0.5225478410720825,a,a,0.15338424841562903
977,0.6397900183995565,0.82149871190389,b,b,0.1817086935043335
978,0.7319122552871704,0.6908319791158041,a,a,0.04108027617136634
979,0.8541573683420817,0.5892614920934042,a,a,0.2648958762486775
980,0.5360480944315592,0.7442288001378378,b,b,0.20818070570627856
981,0.7123453617095947,0.585818866888682,a,a,0.12652649482091272
982,0.5771721800168356,0.7622780799865723,b,b,0.1851058999697367
983,0.7995941241582235,0.5663548111915588,a,a,0.23323931296666467
984,0.730941375096639,0.8185490767161051,b,b,0.08760770161946607
985,0.5440875689188639,0.6420451402664185,b,b,0.09795757134755456
986,0.6362518072128296,0.7840317090352377,b,b,0.14777990182240808
987,0.7362842957178751,0.545933206876119,a,a,0.1903510888417561
988,0.7617303133010864,0.5504314104715983,a,a,0.21129890282948816
989,0.7806402047475179,0.5501952370007833,a,a,0.23044496774673462
990,0.6071736216545105,0.5910476048787435,a,a,0.01612601677576697
991,0.6960631211598715,0.5780997276306152,a,a,0.11796339352925622
992,0.6226509014765421,0.9303766886393229,b,b,0.30772578716278076
993,0.6674450238545736,0.5926442941029867,a,a,0.07480072975158691
994,0.6347718437512716,0.7001848220825195,b,b,0.06541297833124793
995,0.5977362394332886,0.7384492953618368,b,b,0.14071305592854821
996,0.8506877422332764,0.6764283974965414,a,a,0.174259344736735
997,0.7986765305201212,0.6049090226491293,a,a,0.19376750787099195
998,0.6815557479858398,0.5831315716107687,a,a,0.09842417637507117
999,0.6166408856709799,0.4238133728504181,a,a,0.19282751282056176
1000,0.7765663464864095,0.5912175973256429,a,a,0.1853487491607666
1001,0.558653990427653,0.6929306189219157,b,b,0.1342766284942627
1002,0.8365683158238729,0.6661219994227091,a,a,0.1704463164011638
1003,0.5737049778302511,0.69917893409729,b,b,0.12547395626703894
1004,0.7808862527211508,0.6688764095306396,a,a,0.1120098431905111
1005,0.8812798659006754,0.5742048422495524,a,a,0.30707502365112305
1006,0.7604100704193115,0.4952370524406433,a,a,0.2651730179786682
1007,0.8674887816111246,0.6482848723729452,a,a,0.21920390923817945
1008,0.5975464781125387,0.8047925233840942,b,b,0.20724604527155555
1009,0.5114726622899374,0.7434614896774292,b,b,0.23198882738749182
1010,0.6440205971399943,0.544556736946106,a,a,0.09946386019388831
1011,0.7210814952850342,0.6398171782493591,a,a,0.08126431703567505
1012,0.8949302037556967,0.6932018597920736,a,a,0.20172834396362305
1013,0.5897116462389628,0.7411643664042155,b,b,0.15145272016525269
1014,0.45304596424102783,0.7403645515441895,b,b,0.2873185873031616
1015,0.7619463602701823,0.491766224304835,a,a,0.27018013596534723
1016,0.38035582502683,0.7922438383102417,b,b,0.4118880132834117
1017,0.6254189809163412,0.7939905325571696,b,b,0.16857155164082838
1018,0.5808709859848022,0.7003575960795084,b,b,0.11948661009470618
1019,0.7376571496327718,0.5643770893414816,a,a,0.17328006029129028
1020,0.6078009804089864,0.7920342286427816,b,b,0.18423324823379517
1021,0.6366416613260905,0.7577174504597982,b,b,0.12107578913370776
1022,0.8621486028035482,0.5416791836420695,a,a,0.32046941916147875
1023,0.8021878401438395,0.7319133281707764,a,a,0.07027451197306311
1024,0.5860867102940878,0.7452206611633301,b,b,0.1591339508692423
1025,0.7433237234751383,0.4988757371902466,a,a,0.24444798628489173
1026,0.8040653069814047,0.5363532900810242,a,a,0.2677120169003805
1027,0.6799298127492269,0.6816804011662801,b,b,0.0017505884170532227
1028,0.7857959667841593,0.5577098528544108,a,a,0.22808611392974854
1029,0.8157088756561279,0.5341043869654337,a,a,0.2816044886906942
1030,0.7091339031855265,0.6394448677698771,a,a,0.06968903541564941
1031,0.5630495746930441,0.8095132112503052,b,b,0.2464636365572611
1032,0.5316466490427653,0.6900277535120646,b,b,0.15838110446929932
1033,0.6859486103057861,0.8489389816919962,b,b,0.1629903713862101
1034,0.6338263948758444,0.7430125077565511,b,b,0.10918611288070679
1035,0.6294304529825846,0.6912897825241089,b,b,0.06185932954152429
1036,0.8833208878835043,0.7923031648000082,a,a,0.0910177230834961
1037,0.6651882727940878,0.7027032772699991,b,b,0.037515004475911384
1038,0.6499348878860474,0.7523607412974039,b,b,0.10242585341135657
1039,0.8608023325602213,0.5245029330253601,a,a,0.3362993995348612
1040,0.500927189985911,0.5968329111735026,b,b,0.09590572118759155
1041,0.5919422308603922,0.8729120492935181,b,b,0.28096981843312585
1042,0.5887335737546285,0.7887881596883138,b,b,0.2000545859336853
1043,0.6645394961039225,0.4851476550102234,a,a,0.1793918410936991
1044,0.4833228389422099,0.8010695377985636,b,b,0.3177466988563537
1045,0.6205474336942037,0.8016137282053629,b,b,0.1810662945111592
1046,0.822899063428243,0.5179214278856913,a,a,0.30497763554255175
1047,0.5789320468902588,0.4730803966522217,a,a,0.10585165023803711
1048,0.8014895518620809,0.595434308052063,a,a,0.20605524381001794
1049,0.4793124198913574,0.8475666046142578,b,b,0.3682541847229004
1050,0.540237824122111,0.8211921056111654,b,b,0.28095428148905444
1051,0.906299352645874,0.6334871451059977,a,a,0.27281220753987634
1052,0.6154013872146606,0.42482678095499676,a,a,0.19057460625966388
1053,0.5832619468371073,0.7315631707509359,b,b,0.1483012239138286
1054,0.6802544991175333,0.6134941577911377,a,a,0.06676034132639563
1055,0.7749749819437662,0.590599775314331,a,a,0.18437520662943518
1056,0.5379668474197388,0.7897277673085531,b,b,0.2517609198888143
1057,0.5527971386909485,0.7284629742304484,b,b,0.17566583553949988
1058,0.5153233210245768,0.7823854684829712,b,b,0.2670621474583944
1059,0.630135158697764,0.8057490984598795,b,b,0.17561393976211548
1060,0.6558880805969238,0.7873400449752808,b,b,0.13145196437835693
1061,0.707289457321167,0.5841965675354004,a,a,0.1230928897857666
1062,0.6818610032399496,0.6013761361440023,a,a,0.08048486709594727
1063,0.5279573202133179,0.5493215123812357,b,b,0.02136419216791785
1064,0.8867069085439047,0.49604181448618573,a,a,0.39066509405771893
1065,0.7046788930892944,0.605119506518046,a,a,0.09955938657124841
1066,0.8397306601206461,0.6750096480051676,a,a,0.16472101211547852
1067,0.8327904542287191,0.7084338267644247,a,a,0.12435662746429443
1068,0.7655230363210043,0.6587523221969604,a,a,0.10677071412404382
1069,0.6901624202728271,0.5098287661870321,a,a,0.18033365408579505
1070,0.6911900043487549,0.5084426800409952,a,a,0.18274732430775964
1071,0.8228971163431803,0.7071952819824219,a,a,0.11570183436075843
1072,0.7037507692972819,0.5859599709510803,a,a,0.11779079834620154
1073,0.6162065267562866,0.721296469370524,b,b,0.10508994261423743
1074,0.6668554941813151,0.6192270517349243,a,a,0.04762844244639075
1075,0.6102767388025919,0.4900384147961934,a,a,0.1202383240063985
1076,0.7093736330668131,0.4943576355775197,a,a,0.2150159974892934
1077,0.7553504308064779,0.5940656661987305,a,a,0.16128476460774743
1078,0.5306449731191,0.6359594464302063,b,b,0.10531447331110633
1079,0.8060420354207357,0.6017341216405233,a,a,0.2043079137802124
1080,0.6965218385060629,0.5993606448173523,a,a,0.09716119368871057
1081,0.5697178443272909,0.6777969598770142,b,b,0.10807911554972327
1082,0.7818622589111328,0.5373921791712443,a,a,0.24447007973988855
1083,0.6292201081911722,0.7753536303838094,b,b,0.1461335221926372
1084,0.5889511903127035,0.895669182141622,b,b,0.30671799182891846
1085,0.5785301129023234,0.7478282451629639,b,b,0.1692981322606405
1086,0.7518038352330526,0.5481420358022054,a,a,0.20366179943084717
1087,0.6143071055412292,0.5863454739252726,a,a,0.02796163161595666
1088,0.5208741823832194,0.6940841277440389,b,b,0.17320994536081957
1089,0.47443974018096924,0.7504527568817139,b,b,0.27601301670074463
1090,0.7747757832209269,0.6015317837397257,a,a,0.17324399948120117
1091,0.5665762225786845,0.7993374665578207,b,b,0.23276124397913622
1092,0.540033241113027,0.6840711832046509,b,b,0.1440379420916239
1093,0.6880207061767578,0.5718891819318136,a,a,0.11613152424494422
1094,0.8196336030960083,0.6162048578262329,a,a,0.2034287452697754
1095,0.5786446730295817,0.7743130524953207,b,b,0.195668379465739
1096,0.7592245737711588,0.596254309018453,a,a,0.16297026475270582
1097,0.8792596658070883,0.45807334780693054,a,a,0.4211863180001577
1098,0.6604592402776083,0.45427654186884564,a,a,0.20618269840876263
1099,0.7869939009348551,0.5693425337473551,a,a,0.2176513671875
1100,0.5176944931348165,0.6773992776870728,b,b,0.15970478455225623
1101,0.6253641049067179,0.7655508915583292,b,b,0.14018678665161133
1102,0.6036356290181478,0.6856970389684042,b,b,0.08206140995025635
1103,0.5458207130432129,0.723241408665975,b,b,0.17742069562276208
1104,0.702745278676351,0.6547707915306091,a,a,0.04797448714574182
1105,0.7659112612406412,0.6030414700508118,a,a,0.16286979118982947
1106,0.9856504201889038,0.798981785774231,a,a,0.18666863441467285
1107,0.6555465857187907,0.5462662180264791,a,a,0.10928036769231153
1108,0.5966129302978516,0.7779023249944051,b,b,0.18128939469655359
1109,0.5956806937853495,0.8386454184850057,b,b,0.24296472469965624
1110,0.7028481960296631,0.5562921762466431,a,a,0.14655601978302002
1111,0.6068335771560669,0.6078212857246399,b,b,0.000987708568572998
1112,0.457963764667511,0.6229010025660197,b,b,0.16493723789850867
1113,0.7300302584966024,0.522988518079122,a,a,0.20704174041748047
1114,0.6741693814595541,0.584434707959493,a,a,0.08973467350006104
1115,0.610240658124288,0.7474253177642822,b,b,0.13718465963999427
1116,0.6747251749038696,0.4518038034439087,a,a,0.22292137145996094
1117,0.49461416403452557,0.8076723416646322,b,b,0.3130581776301066
1118,0.7334071397781372,0.5411946773529053,a,a,0.19221246242523193
1119,0.7112957239151001,0.561391015847524,a,a,0.14990470806757605
1120,0.7765978972117106,0.6018896500269572,a,a,0.17470824718475342
1121,0.5864516894022623,0.8056283394495646,b,b,0.21917665004730225
1122,0.7246431509653727,0.6808822154998779,a,a,0.043760935465494755
1123,0.744299570719401,0.439679483572642,a,a,0.304620087146759
1124,0.8914685646692911,0.6385127703348795,a,a,0.2529557943344116
1125,0.6933538913726807,0.6553358634312948,a,a,0.03801802794138587
1126,0.4209286371866862,0.6381730834643046,b,b,0.21724444627761835
1127,0.5996909936269125,0.9083350896835327,b,b,0.30864409605662024
1128,0.5243278741836548,0.5976272424062093,b,b,0.07329936822255456
1129,0.5712996125221252,0.6992737849553426,b,b,0.1279741724332174
1130,0.8169304529825846,0.769808292388916,a,b,0.04712216059366858
1131,0.7675983905792236,0.5227897763252258,a,a,0.2448086142539978
1132,0.544320821762085,0.8593970934549967,b,b,0.31507627169291175
1133,0.7032807668050131,0.48350287477175397,a,a,0.2197778920332591
1134,0.5326522588729858,0.757922093073527,b,b,0.22526983420054114
1135,0.8088969389597574,0.6345723470052084,a,a,0.17432459195454908
1136,0.5817208488782247,0.7456440925598145,b,b,0.16392324368158973
1137,0.6744347413380941,0.7676558494567871,b,b,0.093221108118693
1138,0.8635075887044271,0.7189054489135742,a,a,0.1446021397908529
1139,0.7615905602773031,0.5608899792035421,a,a,0.200700581073761
1140,0.5111813147862753,0.5288901130358378,b,b,0.017708798249562507
1141,0.6682559649149576,0.48627734184265137,a,a,0.18197862307230628
1142,0.5060440301895142,0.6005252997080485,b,b,0.0944812695185343
1143,0.7831555207570394,0.6378255089124044,a,a,0.145330011844635
1144,0.5011235872904459,0.5687191486358643,b,b,0.06759556134541833
1145,0.8233305215835571,0.6037467320760092,a,a,0.21958378950754798
1146,0.7783756256103516,0.6788907051086426,a,a,0.09948492050170898
1147,0.5805576841036478,0.4616517623265584,a,a,0.11890592177708942
1148,0.6301139195760092,0.8489497502644857,b,b,0.21883583068847656
1149,0.6812382936477661,0.6251815557479858,a,a,0.05605673789978027
1150,0.5992475748062134,0.8130425214767456,b,b,0.21379494667053223
1151,0.584158460299174,0.5667361418406168,a,a,0.01742231845855713
1152,0.5495310028394064,0.7549692392349243,b,b,0.20543823639551795
1153,0.6916780471801758,0.6934514045715332,b,a,0.0017733573913574219
1154,0.656104306379954,0.7258278528849283,b,b,0.06972354650497437
1155,0.598762055238088,0.7193634907404581,b,b,0.12060143550237012
1156,0.7113610903422037,0.5637022852897644,a,a,0.14765880505243933
1157,0.8460267782211304,0.6807721853256226,a,a,0.1652545928955078
1158,0.8390816450119019,0.6677285035451254,a,a,0.1713531414667765
1159,0.6989163557688395,0.6607416470845541,a,a,0.03817470868428541
1160,0.712130626042684,0.7856400012969971,b,b,0.07350937525431311
1161,0.5952544609705607,0.7611462672551473,b,b,0.16589180628458666
1162,0.7306694984436035,0.8727394739786783,b,b,0.14206997553507483
1163,0.5161439379056295,0.7460397084554037,b,b,0.22989577054977417
1164,0.790113608042399,0.584282914797465,a,a,0.20583069324493408
1165,0.6785779794057211,0.6963393290837606,b,b,0.01776134967803955
1166,0.6602243582407633,0.5452491839726766,a,a,0.11497517426808668
1167,0.5986055533091227,0.8100841442743937,b,b,0.211478590965271
1168,0.518842895825704,0.6696927547454834,b,b,0.15084985891977942
1169,0.6328708132108053,0.7235459486643473,b,b,0.090675135453542
1170,0.8039762576421102,0.5340079665184021,a,a,0.2699682911237081
1171,0.5438416401545206,0.6828808387120565,b,b,0.13903919855753588
1172,0.764099915822347,0.49742332100868225,a,a,0.2666765948136648
1173,0.6051202615102133,0.7509493827819824,b,b,0.14582912127176917
1174,0.5559934377670288,0.6702318986256918,b,b,0.11423846085866296
1175,0.8952850103378296,0.648636261622111,a,a,0.24664874871571862
1176,0.5831899642944336,0.8052700360616049,b,b,0.22208007176717126
1177,0.7661803563435873,0.5062784353892008,a,a,0.25990192095438647
1178,0.6068632205327352,0.5212932229042053,a,a,0.0855699976285299
1179,0.7585000594456991,0.6630975008010864,a,a,0.09540255864461267
1180,0.7073270877202352,0.6541248162587484,a,a,0.053202271461486816
1181,0.6913549900054932,0.6189242402712504,a,a,0.0724307497342428
1182,0.6910711129506429,0.5806034406026205,a,a,0.11046767234802246
1183,0.8557854493459066,0.704735279083252,a,a,0.15105017026265466
1184,0.5932404200236002,0.6897594928741455,b,b,0.09651907285054528
1185,0.6308289170265198,0.7118889490763346,b,b,0.08106003204981482
1186,0.7272243499755859,0.6909116903940836,a,a,0.036312659581502316
1187,0.5601459940274557,0.7059122323989868,b,b,0.14576623837153113
1188,0.7472537755966187,0.5335130492846171,a,a,0.21374072631200158
1189,0.5639954408009847,0.658058742682139,b,b,0.0940633018811543
1190,0.6325449148813883,0.6249589920043945,a,a,0.007585922876993778
1191,0.7475974162419637,0.7857345342636108,b,b,0.0381371180216471
1192,0.6319895188013712,0.7906537850697836,b,b,0.15866426626841235
1193,0.4516557951768239,0.7413641611735026,b,b,0.28970836599667865
1194,0.7204992771148682,0.7854843934377035,b,b,0.06498511632283532
1195,0.8021053870519003,0.5356417496999105,a,a,0.26646363735198975
1196,0.7770106792449951,0.45327680309613544,a,a,0.3237338761488597
1197,0.5630653500556946,0.7458387215932211,b,b,0.18277337153752649
1198,0.8519761562347412,0.5902975797653198,a,a,0.2616785764694214
1199,0.7083370685577393,0.7081204255421957,a,b,0.00021664301554358278
1200,0.6041082143783569,0.8371349970499674,b,b,0.23302678267161048
1201,0.38994834820429486,0.650854210058848,b,b,0.26090586185455317
1202,0.6812502145767212,0.8713184595108032,b,b,0.19006824493408203
1203,0.7444079319636027,0.6582415898640951,a,a,0.08616634209950758
1204,0.7991509437561035,0.6876202424367269,a,a,0.11153070131937659
1205,0.4744567275047302,0.7429903348286947,b,b,0.2685336073239645
1206,0.6440749168395996,0.8308452765146891,b,b,0.18677035967508948
1207,0.585533082485199,0.6896190643310547,b,b,0.10408598184585571
1208,0.5810207525889078,0.7667005856831869,b,b,0.18567983309427905
1209,0.7438162167867025,0.6661016941070557,a,a,0.07771452267964685
1210,0.7835211356480917,0.5947407484054565,a,a,0.18878038724263513
1211,0.7869114875793457,0.5859460433324178,a,a,0.20096544424692786
1212,0.6723421414693197,0.5531740188598633,a,a,0.11916812260945642
1213,0.7806569735209147,0.6309046745300293,a,a,0.14975229899088538
1214,0.6392980416615804,0.7232313950856527,b,b,0.08393335342407227
1215,0.835708220799764,0.6115086674690247,a,a,0.22419955333073938
1216,0.645211935043335,0.7959598700205485,b,b,0.1507479349772135
1217,0.6649721066157023,0.4538769523302714,a,a,0.21109515428543085
1218,0.6056324243545532,0.8172439734141032,b,b,0.21161154905954993
1219,0.8110493024190267,0.6745810111363729,a,a,0.1364682912826538
1220,0.8042370080947876,0.5202197432518005,a,a,0.28401726484298706
1221,0.796043872833252,0.6782457033793131,a,a,0.11779816945393884
1222,0.7727100054423014,0.5203518867492676,a,a,0.2523581186930338
1223,0.7141532500584921,0.5407254695892334,a,a,0.17342778046925866
1224,0.5272594292958578,0.6852856874465942,b,b,0.15802625815073645
1225,0.6790831883748373,0.48134370644887287,a,a,0.1977394819259644
1226,0.4864493211110433,0.7082306146621704,b,b,0.22178129355112713
1227,0.6710528532663981,0.7855356534322103,b,b,0.11448280016581225
1228,0.8296324014663696,0.771430770556132,a,a,0.05820163091023767
1229,0.729112466176351,0.7616403897603353,b,b,0.032527923583984375
1230,0.6325655976931254,0.5483558773994446,a,a,0.08420972029368079
1231,0.5335813959439596,0.8055715560913086,b,b,0.271990160147349
1232,0.7621691226959229,0.7161629597345988,a,a,0.04600616296132409
1233,0.6487810810407003,0.78437606493632,b,b,0.13559498389561964
1234,0.7133441766103109,0.5742613673210144,a,a,0.1390828092892965
1235,0.661429226398468,0.7528402010599772,b,b,0.09141097466150916
1236,0.7184178034464518,0.5923190116882324,a,a,0.12609879175821936
1237,0.6858431498209635,0.5341322819391886,a,a,0.1517108678817749
1238,0.7564826011657715,0.656383196512858,a,a,0.10009940465291345
1239,0.672976016998291,0.764592170715332,b,b,0.09161615371704102
1240,0.7699651718139648,0.7398641109466553,a,a,0.03010106086730957
1241,0.5561099648475647,0.8299252589543661,b,b,0.2738152941068014
1242,0.7690985997517904,0.4988274872303009,a,a,0.2702711125214895
1243,0.5203272501627604,0.7321057319641113,b,b,0.21177848180135095
1244,0.5266026655832926,0.7095203002293905,b,b,0.1829176346460979
1245,0.8460261821746826,0.7057594458262125,a,a,0.1402667363484701
1246,0.8179930448532104,0.6678976615269979,a,a,0.15009538332621253
1247,0.7865449587504069,0.5574773550033569,a,a,0.22906760374704993
1248,0.5540199875831604,0.7349466482798258,b,b,0.1809266606966654
1249,0.7985839049021403,0.5628579258918762,a,a,0.23572597901026404
1250,0.6063195069630941,0.7293212413787842,b,b,0.12300173441569007
1251,0.6274345517158508,0.7096229394276937,b,b,0.08218838771184289
1252,0.5508601268132528,0.8503158092498779,b,b,0.2994556824366251
1253,0.62525341908137,0.7092730204264323,b,b,0.08401960134506226
1254,0.7730445067087809,0.6665531992912292,a,a,0.10649130741755164
1255,0.5186726848284403,0.7019413312276205,b,b,0.18326864639918017
1256,0.7444707552591959,0.8736905256907145,b,b,0.12921977043151855
1257,0.8446210225423177,0.5528255701065063,a,a,0.2917954524358114
1258,0.5129378040631613,0.6585949063301086,b,b,0.1456571022669474
1259,0.8004911740620931,0.5826518535614014,a,a,0.21783932050069177
1260,0.6230332056681315,0.4804420868555705,a,a,0.14259111881256098
1261,0.7216236193974813,0.5290700991948446,a,a,0.19255352020263672
1262,0.6033014456431071,0.7555027008056641,b,b,0.152201255162557
1263,0.8224738041559855,0.6065447529157003,a,a,0.21592905124028516
1264,0.7269896666208903,0.4869936505953471,a,a,0.23999601602554316
